topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
scamdemic,1384881158161321985,HaydnNuff,HadynNuff,57,216,@GenuineBenny My brother did though.  I always have a good stock of toilet paper here and had just stocked up before the scamdemic,2021-04-21 14:46:12,1,0,,,1300480824320688130,GenuineBenny
scamdemic,1384881070139715584,ELIA04859999,THE HARRY POTTER EXPERIENCE,1,12,"@LeeHurstComic IF ONLYTHESEFOOTIEHOOLIGANSUSEDTHE SAME ENERGY TO DISAPPROVE THE SCAMDEMIC. WE'D ALL BE BACK TO NORMAL IN NO TIME. NEVER GOT INTO THIS 'WE' BOLLOCKS EITHER. GUESS WHAT?, 'YOU' AINT ON THE PITCH AND 'YOU' DON'T GET UNIVERSALLY ADORED WHILST GETTING ASTRONOMICAL WAGES 4KICKINGABALL",2021-04-21 14:45:51,0,0,,,1289910485685501952,LeeHurstComic
scamdemic,1384880904716304388,GenuineBenny,Medical Dystopia,3029,1543,Did you panic buy toilet roll at the beginning of the scamdemic? Be honest!,2021-04-21 14:45:12,20,12,,,,
scamdemic,1384880572368031744,Alleninvest,CAM investor,2209,4994,"Correct. The notion of #asymptomatic transmission forces healthy people to get #CV tests, which via false positives lead to isolation, vaccination and economic stagnation. #NWO #GreatReset #scamdemic https://t.co/ao2QgikyTD",2021-04-21 14:43:52,1,0,"asymptomatic,CV,NWO,GreatReset,scamdemic",https://t.co/ao2QgikyTD,,
scamdemic,1384880219715080192,phrequencyrisi1,phrequencyrising,120,331,Globalist Banker Predicted Scamdemic &amp; Genocide of The Useless.  Made your appointment to receive their reign of death upon you? https://t.co/eqdLM9zQyy,2021-04-21 14:42:28,0,0,,https://t.co/eqdLM9zQyy,,
scamdemic,1384879306611040256,Swesbutte,Susan R Westberg,4908,4569,RT @KidKool4U: Lose the filthy sheep rags. #Scamdemic https://t.co/KCqkJjWxFL,2021-04-21 14:38:51,0,9,Scamdemic,https://t.co/KCqkJjWxFL,2827135812,KidKool4U
scamdemic,1384879246976376834,ConfusedCoroni,ConfusedCoroni🕗,179,116,"For those who still doubt that the fraudulent, genocidal, Communist-style tyranny of COVID-1984 was planned long ago.
👇🏼
https://t.co/zXzPSeMPCl",2021-04-21 14:38:36,2,2,,https://t.co/zXzPSeMPCl,,
scamdemic,1384877808720171009,dl_pannell,🌸🖤🥛Pemberton @andromeda26🌸,258,156,"RT @Reddysim1: @mockacuckoo @Chrissy_2697 @JoHop Scamdemic bullshit

Rebranded flu marked as covid

Massive scam",2021-04-21 14:32:54,0,1,,,"1209452817355825157,1295005430473797634,321202963,25568411","Reddysim1,mockacuckoo,Chrissy_2697,JoHop"
scamdemic,1384877555145224192,nicksavvycon,nick savvas,26,44,@KhaosodEnglish Scamdemic empty beds,2021-04-21 14:31:53,0,0,,,1376852185,KhaosodEnglish
scamdemic,1384877115430948872,Kellyk84471553,Do kindness 4 animals. No trains/lists.,1525,3705,"The 'virus' DOES NOT EXIST.

https://t.co/YEwyUlDXTH

#Covid19Fraud #PandemicFraud #SCAMdemic #PLANNEDdemic #PLANdemic https://t.co/CEo2M7ZZTg",2021-04-21 14:30:08,1,0,"Covid19Fraud,PandemicFraud,SCAMdemic,PLANNEDdemic,PLANdemic","https://t.co/YEwyUlDXTH,https://t.co/CEo2M7ZZTg",,
scamdemic,1384876664279248896,Stan2415loveu,jane bellamy,694,1119,"LET ME LEAVE YOU WITH THIS 

https://t.co/yvikGfyZD3",2021-04-21 14:28:21,1,2,,https://t.co/yvikGfyZD3,,
scamdemic,1384876133859086340,CarlHen10428180,Carl Henderson,1118,3528,"RT @InAMadWorld111: This is from one year ago. 

My, how the times have changed. 🙄

#Scamdemic https://t.co/aNIcnPNxMi",2021-04-21 14:26:14,0,9,Scamdemic,,1212481646563217408,InAMadWorld111
scamdemic,1384875154048696320,TheBernician,Michael O'Bernicia,19833,1024,"Globalist Jacques Attali c.1981: ""We will find something or cause it, a pandemic that targets certain people, a real economic crisis or not, a virus that will affect the old or the fat, it doesn't matter, the weak will succumb.""

#PandemicFraud #Genocide https://t.co/ofidv4peDA",2021-04-21 14:22:21,427,306,"PandemicFraud,Genocide",https://t.co/ofidv4peDA,,
scamdemic,1384874391704588289,EjRana2,ER,3,20,@northyorkcondo Our church had launched these basic skills for youth when this Scamdemic hit ..,2021-04-21 14:19:19,0,0,,,32277770,northyorkcondo
scamdemic,1384874194169696264,RCustos,Res Publica Custos,97,985,"@TIME No. I've never worn a mask for Covid-19 and I never will. I still work, go shopping, and socialize as normal. Nor will I be getting the vaccine for Covid-19. #DoNotComply #ReopenUSA #Resist #Scamdemic #ChinaVirus #LiberalismIsAMentalDisorder #DemocratsAreDestroyingAmerica",2021-04-21 14:18:32,1,0,"DoNotComply,ReopenUSA,Resist,Scamdemic,ChinaVirus,LiberalismIsAMentalDisorder,DemocratsAreDestroyingAmerica",,14293310,TIME
scamdemic,1384873474397773824,SALVADORCORLEO3,SALVADOR,100,85,How about the globalist POLITICAL GANGSTERS  destroying the world economy &amp; livelihoods under the COVID SCAMDEMIC &amp; dodgy vaccines ? https://t.co/OCeLSGEEiR https://t.co/8QF16WrDbG,2021-04-21 14:15:40,0,0,,https://t.co/OCeLSGEEiR,,
scamdemic,1384872919248035843,Alleninvest,CAM investor,2209,4994,"Sneery @bbclaurak desperate to needle #Boris, but drawn a blank with the #Dyson texts. Why not try the #Covid #scamdemic: false tests, false cases, false death recording, unnecessary lockdowns, poison #vaccines and #NWO suppression? Oh. Because the #BBC is bought. #DefundTheBBC https://t.co/xzwdUQazFl",2021-04-21 14:13:28,0,0,"Boris,Dyson,Covid,scamdemic,vaccines,NWO,BBC,DefundTheBBC",https://t.co/xzwdUQazFl,61183568,bbclaurak
scamdemic,1384872846804111360,TriniSmartSol,Trini Smart Solutions🇹🇹,180,19,@gmpenco @GovSherazKhan @expressupdates AGREED 💯%. The WHO is part of the UN funded by BILLIONAIRE globalists like Gates &amp; Soros to ultimately bring in the NWO AGENDA of a 1 world govt. It's in an ACCELERATED phase Right Now with the c19 scamdemic lockdown to push towards a CASHLESS society where everyone is tracked.,2021-04-21 14:13:11,0,0,,,"77467828,2294193683,141235731","gmpenco,GovSherazKhan,expressupdates"
scamdemic,1384872235186409475,CoachJoeHart,Joe Hart,37137,201,The scamdemic is the biggest pyramid scheme the world has ever seen.,2021-04-21 14:10:45,62,11,,,,
scamdemic,1384871959188680704,jeremiahk2017,Jeremiah K ✝️,959,339,"DISTURBING! Pfizer Vaccine Zoomed w/ Microscope?! Are Living Cells/ Organisms Mixed In?!  🤔
https://t.co/0v8JI6a6rV
#scamdemic",2021-04-21 14:09:39,5,3,scamdemic,https://t.co/0v8JI6a6rV,,
scamdemic,1384871567528759299,solidvolley,Debbie Ryan,515,1520,RT @LBF777: At least the Scamdemic is falling apart. I even saw cashiers in big cities without a mask this last week. https://t.co/7PSY37Eu…,2021-04-21 14:08:06,0,3,,,912064087676383233,LBF777
scamdemic,1384871414289903618,noconsentgiven,🎗️ Do You See What I See? 🌸Ⓥ,209,305,RT @CharlieEmma85: If anybody wants to to know the numbers for next week’s lottery then tweet Anthony ‘Mystic Meg’ Fauci 🔮 because he KNEW…,2021-04-21 14:07:29,0,121,,,2773644907,CharlieEmma85
scamdemic,1384870771110125571,JordanMarie_23,Jordan Marie,122,90,@CBSDenver Fuck that #Scamdemic shot!! https://t.co/ohLfDh7aNd,2021-04-21 14:04:56,1,0,Scamdemic,,16313592,CBSDenver
scamdemic,1384869875613581315,adrian_sleeman,Adrian 🇬🇧,2659,1569,"@WendyPuerto If you think about it we have been controlled by fear all of our lives. Growing up it was the  threat of a nuclear war, terrorism from so many factions including the IRA, Red Dawn and many others. Islamic extremism, global warming (another scam) and now a ""scamdemic""",2021-04-21 14:01:22,6,3,,,160872236,WendyPuerto
scamdemic,1384868494953570306,TheMerman4,The Merman,232,275,"@DavidSt14862304 😂😂Because I believe in cooperating with the cops instead of fighting them, because I question the CONvid19 scamdemic, because I don’t buy into all the terrorist blm crap, because I dare to have a difference of opinion to you and your boyfriend, you call me the worst online😂😂",2021-04-21 13:55:53,0,0,,,1317012226084118528,DavidSt14862304
scamdemic,1384866866166906884,Akademiks516,OrganicLife Truth Teller,65,150,@CNN Bull 💩 requirements for a bull 💩 scamdemic ! They are taking away our human rights ! How can they ask you to wear a tracking bracelet and tests ? Just to explore your natural world ? The authorities are corrupted and need to be put out of power ! Do not comply ! Fk CNN!!,2021-04-21 13:49:25,0,0,,,759251,CNN
scamdemic,1384866634532229124,LLB24693515,LLB,613,937,"@DavidPiccini Scamdemic, no virus, no variants.  Complete bs https://t.co/AYDF7AW1WA",2021-04-21 13:48:29,0,0,,,2776408672,DavidPiccini
scamdemic,1384866485672218625,PotatoOfDespair,Potato Of Despair 🥔😟,222,588,"45 minutes in: So the BBC are like the Church of Scientology and the scamdemic is like a religion? 

""almost islamic way of feel about it, with the masks and everything""

I thought the masks were a ""Satanic Ritual""?",2021-04-21 13:47:54,0,0,,,,
scamdemic,1384866103474728964,WilliP58,WilliP,374,1136,@DebbeeHutchins1 @SharpieDj @georgegalloway says if he gets to Holyrood he’ll open the books we need our own George to do the same not just the scamdemic all the way back to Bliar,2021-04-21 13:46:23,1,0,,,"1273982079311675393,1321001688279486464,15484198","DebbeeHutchins1,SharpieDj,georgegalloway"
scamdemic,1384865978153066497,craneclan_170,cindy soney,1554,4460,RT @Practicalintuit: A distraction @MayorOfLA from an inconvenient truth that the enormous homeless problem in your town isn’t completely a…,2021-04-21 13:45:53,0,1,,,"197233854,17070113","Practicalintuit,MayorOfLA"
scamdemic,1384864941178564611,CurtisGlidden,CKG,2171,4176,Once again through this scamdemic Humans have proven to be the stupidest and weakest animal in the kingdom,2021-04-21 13:41:46,3,2,,,,
scamdemic,1384864686760370177,Lord_Kragon,Kragon,13,32,@bluesna26445209 @MattBrevner @SheilaGunnReid @RebelNewsOnline Ur a goof to believe the scamdemic,2021-04-21 13:40:45,3,0,,,"1110678790370258944,143950101,550250082,3018960919","bluesna26445209,MattBrevner,SheilaGunnReid,RebelNewsOnline"
scamdemic,1384864683325263872,TotenkopfDas,DasTotenkopf,272,598,And this will be the norm. Religion of peace?? I’d say not! This is our real threat! Not the Scamdemic https://t.co/ZW6319knSg https://t.co/TftiZjuCtE,2021-04-21 13:40:44,0,0,,https://t.co/ZW6319knSg,,
scamdemic,1384863657838919680,Niki76637060,Niki,93,298,@ARIZONA2A @dougducey @FannKfann @NancyBarto @AZSenateGOP @AZHouseGOP @AZGOP @MaricopaGOP They all know this. Lock Step scamdemic.,2021-04-21 13:36:40,3,0,,,"762790452256919552,20217019,3134359560,158494010,24063730,22154680,15937190,1143426757","ARIZONA2A,dougducey,FannKfann,NancyBarto,AZSenateGOP,AZHouseGOP,AZGOP,MaricopaGOP"
scamdemic,1384863642080919557,MikeVal62189662,Mike Vale,107,295,"@joamer @MichaelYeadon3 Are you just another 77th Brigade fascist collaborator?

This whole scamdemic is a hoax from top to bottom. 

There might be a virus (there might not be, as it hasn't even been proven to exist) but it's just a mild form of flu.

Plus, the PCR only produces false positives.",2021-04-21 13:36:36,0,0,,,"19989871,1369333942764113929","joamer,MichaelYeadon3"
scamdemic,1384862730381889541,imaerell,Aer Ell,421,373,"@Madz_UK @APK_musicreview @KeithGullis @itvnews 😂 hilarious. 

THERE'S NO EVIDENCE OF TRANSMISSION 

Ask these 1000s of scientists to produce it and watch them squirm.

It's just a theory. And it gets weaker every day during the biggest scamdemic in history.",2021-04-21 13:32:59,0,0,,,"176226335,924592702435577856,380194492,21866939","Madz_UK,APK_musicreview,KeithGullis,itvnews"
scamdemic,1384862268760920065,Scamdemic_19,EndLockdown,204,359,@SurvivingMenop1 How can you POSSIBLY have the numbers of suicides yesterday when they have not even had inquests yet? Clearly you plucked that number from thin air.,2021-04-21 13:31:09,0,0,,,1314122647341608961,SurvivingMenop1
scamdemic,1384862066100609026,ekowatts,Eko Watts,1252,4999,@ChuckCallesto Where do you stand on the scamdemic?!!,2021-04-21 13:30:20,0,0,,,4765364386,ChuckCallesto
scamdemic,1384861878187347969,RakeshS10794874,Rakesh Sharma,70,206,RT @Evelynne24: Is there something this Liberal government isn't telling us? Will this scamdemic be over just in time for Jr to start up th…,2021-04-21 13:29:35,0,1,,,235242149,Evelynne24
scamdemic,1384861859392770048,Fran09637399,Fran,1344,1415,"RT @DanielScoland: This monster and his friendo #rothschield are behind your so called #pandemic ! 

#NoVaccinePassport #maskoff #nwo #wake…",2021-04-21 13:29:31,0,34,"rothschield,pandemic,NoVaccinePassport,maskoff,nwo",,42464973,DanielScoland
scamdemic,1384861643956441089,BitRichard,ANGEL 🇺🇸 🦅 🇺🇸,1355,1932,"@Sonic111965449 @LynnMabe1 tap water tests positive
redbull tests positive
etc.
#scamdemic",2021-04-21 13:28:40,2,1,scamdemic,,"1145145483192610817,1213556105894227971","Sonic111965449,LynnMabe1"
scamdemic,1384861423793233925,Evelynne24,The Right Honourable Lee Evans🇨🇦🇺🇸,6989,6130,"Is there something this Liberal government isn't telling us? Will this scamdemic be over just in time for Jr to start up that newly painted plane? 

https://t.co/B4WvPbGUns https://t.co/3iCqQSX98B",2021-04-21 13:27:47,3,1,,"https://t.co/B4WvPbGUns,https://t.co/3iCqQSX98B",,
scamdemic,1384857224636510209,euro_fascists,mick,313,93,"RT @WhiteDisprin: Make this happen.. Stop the #Scamdemic lockdown
https://t.co/DCtwFody3E",2021-04-21 13:11:06,0,2,Scamdemic,https://t.co/DCtwFody3E,938724882917089280,WhiteDisprin
scamdemic,1384855989611020288,StonehillBirch,Stonehill Birch,1353,2274,"The Lockdown Paradigm is collapsing:

https://t.co/QZ0dn7qbbL

#lockdowns #PopulationControl #CoViD19Restrictions #pandemic #plandemic #scamdemic #FreeSociety",2021-04-21 13:06:11,0,0,"lockdowns,PopulationControl,CoViD19Restrictions,pandemic,plandemic,scamdemic,FreeSociety",https://t.co/QZ0dn7qbbL,,
scamdemic,1384855726967898113,tarotaeggerton,Aestrid,22,115,"RT @tarotaeggerton: hey @dangelno I watched your Scamdemic video and at 6:00 mark you said that ""y'all can still hear"" in regards to Razer…",2021-04-21 13:05:09,0,2,,,"1376990781949509641,930879900231327746","tarotaeggerton,dangelno"
scamdemic,1384854758666739715,Linzdelene,Linz #ExcludedUK,176,546,"RT @apmcook: @pauljholmes You are wasting your time Paul
Tory corruption...totally mishandling of the scamdemic. Decimated the economy. ...…",2021-04-21 13:01:18,0,11,,,"302466811,172090468","apmcook,pauljholmes"
scamdemic,1384853747977883652,DLHay,DLNesara🇺🇸🇺🇸🇺🇸,6357,4216,@fatchancemate SCAMDEMIC,2021-04-21 12:57:17,0,0,,,1339863846140276736,fatchancemate
scamdemic,1384853502250393602,TimothyJKENNED2,Timothy J. KENNEDY,651,632,JUST A REMINDER ON THE SCAMDEMIC/PLANDEMIC!! https://t.co/bOJ3mapFz6,2021-04-21 12:56:18,0,0,,https://t.co/bOJ3mapFz6,,
scamdemic,1384853125656424453,WatchMoron,Notstradamus,232,347,"RT @FTF58674970: @bobscartoons 100% Bob. Never been to a protest in my life before the scamdemic. This means EVERYTHING.

Together we can e…",2021-04-21 12:54:49,0,1,,,"1384166051152240644,118044673","FTF58674970,bobscartoons"
scamdemic,1384852909775597569,NoNewNormal72,Just a Guy,6068,6697,RT @Charlot42998259: When the interviewer says this is one of the scariest interviews he's ever done brings into perspective how dangerous…,2021-04-21 12:53:57,0,3,,,1311787614576537601,Charlot42998259
scamdemic,1384852753026015232,Traceyashley,Jacko,478,1495,So speaking to a contractor today who said his dad who was on the vulnerable list at the start of the scamdemic with COPD was sent a letter from his doctors that if he had complications through cv19 he would accept a DNR  he signed it as he didn’t want to be a burden how many,2021-04-21 12:53:20,0,0,,,,
scamdemic,1384852126082473986,DebraKayReid,Debra Reid,30,71,@KismetandHope Yes it is PLANDEMIC SCAMDEMIC and many many SHEEPL WHO BETTER WAKE UP AND SMELL THE LIES,2021-04-21 12:50:50,1,0,,,1302327979595497472,KismetandHope
scamdemic,1384851863099645955,bible_here,Bible Truths Spoken Here,392,262,We are suffering due to a #scamdemic We are being scammed by Satan and his DemonRats! Wake up people.,2021-04-21 12:49:48,2,0,scamdemic,,,
scamdemic,1384850637372989445,FTF58674970,FTF,37,85,"@Adamadamant1111 @prisoner1968 @BBCHughPym 100% agree. The BBC make me physically sick. Taking money from the Gates foundation and spouting non stop 24/7 propaganda bullshit over this entire scamdemic.

If we had PROPER investigative journalists then this scamdemic would have been over inside a week.

#DefundTheBBC",2021-04-21 12:44:55,4,2,DefundTheBBC,,"876769731776327680,1351205070973652992,157044469","Adamadamant1111,prisoner1968,BBCHughPym"
scamdemic,1384850282413182980,skinglo_afro,Lady Saw Stan account 🇻🇨🇧🇧🇯🇲,3240,2823,Only Black people could come up with ‘Scamdemic’ https://t.co/IYw3MZ1z8A,2021-04-21 12:43:31,2,0,,,,
scamdemic,1384850259659173890,COpenohio,cmyohio 🗣🗣🗣,1625,1867,RT @Nitrofish904: Dumb dumb @GovMikeDeWine desperately trying to achieve covid 19 scamdemic sales person of the year to his collection #imp…,2021-04-21 12:43:25,0,1,,,"1144250999890239488,18820392","Nitrofish904,GovMikeDeWine"
scamdemic,1384849905575940098,Nitrofish904,Dubious Mikey and his Mashk,850,1055,Dumb dumb @GovMikeDeWine desperately trying to achieve covid 19 scamdemic sales person of the year to his collection #impeachDeWine https://t.co/JJ0axxeRy6,2021-04-21 12:42:01,13,1,impeachDeWine,https://t.co/JJ0axxeRy6,18820392,GovMikeDeWine
scamdemic,1384848920686301186,jett60644371,Jett,8,89,@ASoftstar The Scamdemic is worse than an pandemic I've been through.,2021-04-21 12:38:06,2,0,,,1290479032308338692,ASoftstar
scamdemic,1384847888417701888,PissoffEU,White Lives Matter,2478,2174,"RT @CaptainMeme17: They can't isolate the virus.

That means it's not a virus.

That means it doesn't exist.

Don't take it from me, look i…",2021-04-21 12:34:00,0,2,,,1383176586237771778,CaptainMeme17
scamdemic,1384847730376335361,DBlack03363213,DBlack,54,235,@Anya_jebiga It ain't a pandemic - it's a scamdemic.,2021-04-21 12:33:22,3,1,,,1040054013985583105,Anya_jebiga
scamdemic,1384845858672349190,Charlot42998259,#IWantMyLifeBack😩#EndLockdownNow😡,389,819,"When the interviewer says this is one of the scariest interviews he's ever done brings into perspective how dangerous the #Scamdemic is.  Listen to this if you have any doubt about a vaccine. 

Do not have it &amp; if had 1st dose do not have anymore 😱

#CrimesAgainstHumanity https://t.co/owPYrUYBoZ",2021-04-21 12:25:56,3,3,"Scamdemic,CrimesAgainstHumanity",https://t.co/owPYrUYBoZ,,
scamdemic,1384845373383053323,FTF58674970,FTF,37,85,"@bobscartoons 100% Bob. Never been to a protest in my life before the scamdemic. This means EVERYTHING.

Together we can end this scamdemic nonsense and get back to living our lives.",2021-04-21 12:24:00,43,1,,,118044673,bobscartoons
scamdemic,1384844438032244737,AnnaTay59833185,Anna Taylor,7,46,@FreyjaErlings Stay safe AND unvaccinated.  Why push a non FDA approved poison with a scamdemic survival rate over 99%???,2021-04-21 12:20:17,1,0,,,2169423995,FreyjaErlings
scamdemic,1384844191692361731,TwinasFamilyMag,TwinasFamily#MAGALove,8710,8557,"Or rather, when our obedience to the ""planned"" #scamdemic began! https://t.co/yS9vv2yK8c",2021-04-21 12:19:19,1,0,scamdemic,https://t.co/yS9vv2yK8c,,
scamdemic,1384843901496930306,SilverFoxyRed,Myristica fragrans 🌸,260,1488,RT @JaneDryden4: This DOES need to be explained because it is curiously coincidental with a huge increase in TESTING whilst DEATHS are not…,2021-04-21 12:18:09,0,2,,,1140898939308302337,JaneDryden4
scamdemic,1384842718728400898,JaneDryden4,ClimateKola 😠,1643,1113,"This DOES need to be explained because it is curiously coincidental with a huge increase in TESTING whilst DEATHS are not showing anything like a similar response. Also, it is coincidental with the vaccination rollout. The Covid 'scamdemic' rumbles on via India now. https://t.co/F4VdI30iin",2021-04-21 12:13:27,1,2,,https://t.co/F4VdI30iin,,
scamdemic,1384840907342729222,Hodl_GoGo,BitcoinGoGo,177,546,"@matt_odell They also pump the scamdemic.  

Michael Bloomberg and the Oligarchs playing global chess.

The more broke they make the plebs  the better for them.",2021-04-21 12:06:16,2,0,,,47966112,matt_odell
scamdemic,1384840149603860481,vivekkumarbhat,vivek bhat,405,220,"Why has a vaccine for HIV not been found yet? Because it is not profitable. Everything else is poetry.
#scamdemic",2021-04-21 12:03:15,1,0,scamdemic,,,
scamdemic,1384839594550743040,GlevePatti,TheRealDorisKarloff🙂,23,42,"There's no greater depth of feeling here than there has been to the #convid and #vaxxine scams.  It's just that bozo the clown is ignoring the voice of the people over the #scamdemic, but thinks he can surf into some goodwill on the backs of footy fans 
https://t.co/eihcnFlcBJ",2021-04-21 12:01:03,0,0,"convid,vaxxine,scamdemic",https://t.co/eihcnFlcBJ,,
scamdemic,1384838596138610690,kwnorton1,@kwnorton1,196,379,The stupidest part is that anyone seems to buy this Scamdemic. So many earnest foolish virtue signallers out there. https://t.co/S1ktDm8c1I,2021-04-21 11:57:05,1,0,,https://t.co/S1ktDm8c1I,,
scamdemic,1384838453410603010,Manifestor4,🇨🇦🇨🇦Freedom For All,193,210,Let me get this straight ...he’s a top advisor...but because he doesn’t agree wit the WHO it’s controversial ?   Being as the WHO is making billions off this scamdemic I’m going with the top drs opinion. https://t.co/GtE4jM89eF,2021-04-21 11:56:31,0,0,,https://t.co/GtE4jM89eF,,
scamdemic,1384837767797121025,SUSPICIOUSsMIND,Suspicious Mind⛓,4400,271,"RT @KieranMorrisse5: @FatEmperor Ivan, I wonder how much would it cost to do a flyer campaign in Dublin. It would reach 1.4m people and 1.2…",2021-04-21 11:53:47,0,3,,,"1382856424850620416,2383882980","KieranMorrisse5,FatEmperor"
scamdemic,1384834908921737217,WhiteDisprin,Disprin STOP #FarmMurders,3411,1206,"Make this happen.. Stop the #Scamdemic lockdown
https://t.co/DCtwFody3E https://t.co/39ykqmvP36",2021-04-21 11:42:25,3,2,Scamdemic,"https://t.co/DCtwFody3E,https://t.co/39ykqmvP36",,
scamdemic,1384833380043345926,MeltingFast,Steve Krause (Truth Seeker),140,463,"RT @spirit_llama: If we don't somehow set the record straight on the scamdemic, the same way the record on 9/11 is still all kinds of fucke…",2021-04-21 11:36:21,0,3,,,752256689806544896,spirit_llama
scamdemic,1384832859580600324,LandoGriffin13,Lando Griffin 🇨🇦 landogriffin13,3242,3683,@samoosterhoff Considering how I have seen you handle the scamdemic on your social media. Makes me not believe a word you are saying. How much did you sell your soul for Sam???  I think you need to rethink this.,2021-04-21 11:34:17,3,0,,,2225668362,samoosterhoff
scamdemic,1384831867862622209,FTF58674970,FTF,37,85,"@Demo2020cracy Anything that was pro freedom and not going along with this ridiculous SCAMDEMIC, and would drop ridiculous muzzle mandates would get my vote.",2021-04-21 11:30:20,1,0,,,1831334886,Demo2020cracy
scamdemic,1384830871136399370,usha91416345,usha,2,12,pandemic or scamdemic????,2021-04-21 11:26:23,0,0,,,,
scamdemic,1384829977401626626,TonyMar68854421,Tony Martin,589,955,"RT @TonyMar68854421: Whether you believe in the pandemic, plandemic, or scamdemic, the data suggests it is over and the virus either has vi…",2021-04-21 11:22:50,0,3,,,1266491662689284107,TonyMar68854421
scamdemic,1384829276902465539,Neelabh75479399,Neelabh Singh,11,126,"in my country india ,also  in the whole world people are being given pure oxygen in the name of the biggest scamdemic of all time .. resulting in deaths , i cant convince people that Covid is a hoax but maybe this article might convince them to at least avoid oxygen cylinders ..",2021-04-21 11:20:03,0,0,,,,
scamdemic,1384828672381685760,buaman76,Dáithí O,362,697,RT @Eamonn_75: Stanford Study Results: Facemasks are Ineffective to Block Transmission of COVID-19 and Actually Can Cause Health Deteriorat…,2021-04-21 11:17:39,0,3,,,747895820,Eamonn_75
scamdemic,1384827653820076034,Quefan2020,QF2020,138,343,"Sorry, #SCAMDEMIC",2021-04-21 11:13:36,0,0,SCAMDEMIC,,,
scamdemic,1384827592956518410,_notaginger_,Chips Dubbo,201,318,RT @Atoore17: @Angelaisawake scamdemic https://t.co/My5nDxRfQe,2021-04-21 11:13:21,0,1,,,"1220430244122898434,1355940177932398597","Atoore17,Angelaisawake"
scamdemic,1384827130635300866,harrowboy66,pat-harrow1966,663,652,This scamdemic needs to end now https://t.co/7TN0catRIu,2021-04-21 11:11:31,0,0,,,,
scamdemic,1384826623736823808,CanalPirate,The Canal Pirate,253,688,"@KarenH777 Actually a Court Case coming against the SCAMDEMIC 4. BOJO I think is less involved, sidelined but has no grip. But Hancock, Whitty and the other two bought Gimps Dr Lockdown and 5 Million quid shares are all guilty of fraud.  Every SAGE member should be in Prison.",2021-04-21 11:09:30,0,0,,,1264922120,KarenH777
scamdemic,1384826437320855554,nicefiddler,Neelesh Vishwanathan,34,33,"RT @Scimitar_SS: Smart Americans #JUSTSAYNO 

Most Americans who haven’t gotten a vaccine say they don’t plan to

More than 40 percent of R…",2021-04-21 11:08:46,0,5,JUSTSAYNO,,157438443,Scimitar_SS
scamdemic,1384825458299002884,kmrmanish20,manish kumar,571,1212,RT @Scimitar_SS: @TruthSeeker_19 @ngsukhlecha @IknIhcas0 @VMaya11156 @SwapnaUdayana @c400_t @kmrmanish20 @NimeshVirat @HEARTBEATLION @anmol…,2021-04-21 11:04:52,0,1,,,"157438443,1356583771118706689,3029817383,1349468181232971779,880308102,319969124,1201471493374271488,2267648028,1293508804210900993,90624162","Scimitar_SS,TruthSeeker_19,ngsukhlecha,IknIhcas0,VMaya11156,SwapnaUdayana,c400_t,kmrmanish20,NimeshVirat,HEARTBEATLION"
scamdemic,1384825194825535488,ArtPedd,Pedd Raam Art,652,4999,"#CBRN Attack Alert Warning ⚠ 

False test that produces deadly cyanide gas, formerly known as Zyklon B

https://t.co/uKKrYFh4Dp

Crown Murder of Corvids Artificial Intelligence Serpent Venom Golden Calf CBRN Influence

#Genocide #Scamdemic",2021-04-21 11:03:49,0,1,"CBRN,Genocide,Scamdemic",https://t.co/uKKrYFh4Dp,,
scamdemic,1384824932455092232,H78541439,H,87,273,@Thesearethedamn @GNev2 referred to the owners of certain clubs as greedy parasites... imagine if he'd said it about the owners of certain pharma/chemical/vax companies and not gone along with #Scamdemic...probably be labelled an antisemite..😂😂😂,2021-04-21 11:02:47,0,0,Scamdemic,,"3129442343,287834630","Thesearethedamn,GNev2"
scamdemic,1384820534525956097,Reddysim1,Reddysim 🌸,232,457,@AndrewVasirov @AlsoRandom @RT_com It's a scamdemic so the point is redundant,2021-04-21 10:45:18,0,0,,,"750573873540763648,815284156041043968,64643056","AndrewVasirov,AlsoRandom,RT_com"
scamdemic,1384820381790445569,mrpire,Matthew foster,470,2004,"RT @DanielScoland: It's time for you to know the TRUTH ! 
#truth  #NoVaccinePassport #nwo #scamdemic #plandemic #NoVaccinePassports #hoax #…",2021-04-21 10:44:42,0,2,"truth,NoVaccinePassport,nwo,scamdemic,plandemic,NoVaccinePassports,hoax",,42464973,DanielScoland
scamdemic,1384819971864342530,stuart0121,Truth Warrior,440,717,"@Rat_Licker1984 If n it’s a big if , I ever start dating again My first Q will be Did You wear a mask in the scamdemic n if it’s a yes then it will be a NO from me.",2021-04-21 10:43:04,1,0,,,1255934954405539842,Rat_Licker1984
scamdemic,1384819892516438017,OldMackIsBack,Arthur Foxache,2459,1382,I knew it... the football clubs are in on the scamdemic 😂😂😂 https://t.co/m56AUrn8rJ,2021-04-21 10:42:45,14,0,,https://t.co/m56AUrn8rJ,,
