,topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
2656,covid,1384903759118184448,B2351135,B2351135 🇺🇸,110,1139,RT @kylegriffin1: White House: President Biden will announce a paid leave tax credit that will offset the cost for employers with fewer tha…,2021-04-21 16:16:01,0,132,,,32871086,kylegriffin1
2657,covid,1384903758778355713,Bevin802,BJ Nelson,3228,3269,"@IBiteFiercely I'll proudly burn one with you any day! Well, after Covid, lol. For now, we smoke our own! 💨",2021-04-21 16:16:01,0,0,,,1147266098238300161,IBiteFiercely
2658,covid,1384903758539276291,Institdarling__,Ɱíɾą ♡,299,274,"RT @apnakoinhi: As we know we suffer from #COVIDSecondWave

Here is some details , information.

Covid Medical kit Required at home:

1. Pa…",2021-04-21 16:16:00,0,17,COVIDSecondWave,,1378770243250622465,apnakoinhi
2659,covid,1384903758509969414,TheCogent1,The Cogent,257,581,RT @ClareCraigPath: Your chances of surviving COVID by age since the start of the pandemic. https://t.co/XXT5KhKcDe,2021-04-21 16:16:00,0,208,,,1302978006441492481,ClareCraigPath
2660,covid,1384903758459572224,jjgpden,Pierre 🇨🇦,3237,3037,"RT @MarkParalovos: Ford has been vaccinated, has had a negative covid test, stars a mask and social distances.

Why are we doing any of it…",2021-04-21 16:16:00,0,6,,,1122898483181236226,MarkParalovos
2661,covid,1384903758061125636,srkj4vizag,സഖാവ് సంతొష్ ☭,791,550,"RT @KartikDayanand: The best person to handle this COVID-19 crisis is sadly a political outcast today.

If Chandrababu Naidu was asked to h…",2021-04-21 16:16:00,0,11,,,44353233,KartikDayanand
2662,covid,1384903757645893635,KalpitChittora,Kalpit Chittora,8,28,"RT @PrernaNag6: @HemantSorenJMM 

Respected Sir,
Subject : Regarding postponement of final year MBBS exam

Many students of our batch are c…",2021-04-21 16:16:00,0,33,,,"1384102479038541824,951457762835337217","PrernaNag6,HemantSorenJMM"
2663,covid,1384903757243330561,SHUBHAM82227153,SHUBHAM SINGH,4,50,RT @Rashmidvs: There is an urgent need for doctors who could do free online consultation for COVID-19 Patients who are Home Isolated in Ind…,2021-04-21 16:16:00,0,146,,,199324867,Rashmidvs
2664,covid,1384903757104824325,mrkitebenefits,Steve Henderson,348,296,"RT @themet: We’re delighted to be reopening to the public on Mon 17 May with a COVID secure, socially distanced exciting new programme of m…",2021-04-21 16:16:00,0,1,,,17835808,themet
2665,covid,1384903756991631362,ZiauddinSherkar,Ziauddin Sherkar,257,207,"Our wonderful team at @ICLU_Ind has complied a #Verified list of free food services for Covid-19 patients, across cities.

Please share and re-share this as much as possible. No one should be sleeping hungry in this pandemic!

#TheICLUSquad 
#CovidResources 
#SOS
#COVID19 https://t.co/4cXb0fA0Gg",2021-04-21 16:16:00,0,0,"Verified,TheICLUSquad,CovidResources,SOS,COVID19",https://t.co/4cXb0fA0Gg,1112381521258823681,ICLU_Ind
2666,covid,1384903756618375170,CleverlyAhmed,Ojochenemi 😎,13473,6954,"RT @tommy_viccetti: IS IT SAFE TO GET A COVID-19 VACCINE IF I HAVE AN UNDERLYING MEDICAL CONDITION? 

Yes. COVID-19 vaccination is especial…",2021-04-21 16:16:00,0,59,,,384979343,tommy_viccetti
2667,covid,1384903756291133445,angiebUK,angie brooks 🌸,1775,879,"RT @AlistairHaimes: We have flu waves every winter. We'll probably have covid waves every winter, at least for a while.",2021-04-21 16:16:00,0,8,,,331868929,AlistairHaimes
2668,covid,1384903756085661697,SPARSHpsims,SPARSH,43,184,"Respected sir,since covid-19 is emerging and hospitals are flooded with patients, medications like covid-19 should be made available at reasonable cost,but they are charging 35,000,kindly look into the matter @HeroManoj1 @SonuSood @KanganaTeam @upasanakonidela @pnavdeep26",2021-04-21 16:16:00,0,0,,,"449539004,295026890,3946905252,747433748128473088,327140609","HeroManoj1,SonuSood,KanganaTeam,upasanakonidela,pnavdeep26"
2669,covid,1384903755775176704,kminnicksports,Kevin Minnick 🏈🏀⚾️,13329,519,"John Scanzano doesn't know if he cheated death, but the King's Christian coach has a greater appreciation for life after COVID scare

https://t.co/4tTkEbyYl7

@tkcsbaseball @coachscanz8 @SouthCoaches https://t.co/2syFKrKeBh",2021-04-21 16:16:00,0,0,,https://t.co/4tTkEbyYl7,"857443853103714304,190074279,1106574675889582081","tkcsbaseball,coachscanz8,SouthCoaches"
2670,covid,1384903755703877632,nyu_oj,Online M.A. in Journalism at NYU,210,427,"""The theater upgraded to a new air filtration system last year. In addition, hand sanitizing stations, temperature checks &amp; mask mandates for performers + audience members are all in place.""

Curtains Up on One LI Theater as #COVID19 Restrictions Ease https://t.co/R3HziSKSbl https://t.co/o3xlAI0MFZ",2021-04-21 16:16:00,0,0,COVID19,https://t.co/R3HziSKSbl,,
2671,covid,1384903755636920320,safespaceDV,Julie Johns MBE,254,281,"Since COVID-19, 100% of cases on the National Stalking Helpline have cyber elements to them. Stalkers are relying on social media sites, spyware, and hacking devices to contact and monitor their victims #NSAW2021 #UnmaskingStalking https://t.co/KUKieXPQXx",2021-04-21 16:16:00,0,0,"NSAW2021,UnmaskingStalking",,,
2672,covid,1384903755519438856,TADHospital,TADH,605,184,After over a year of COVID-19 it’s easy to feel discouraged about following the public health measures. Joanne Hagger-Perritt of the Patient Experience Advisory Committee shares why she follows the public health guidance to #StopTheSpread https://t.co/HfG6RE9lK3,2021-04-21 16:16:00,0,0,StopTheSpread,,,
2673,covid,1384903755473248256,TimesNow,TIMES NOW,10005586,375,"States impose lockdown, public isolates themselves.
But farmers demand ‘COVID free pass’. 
After reports of unmasked mass gatherings, farmers hold mega march to Delhi.

Join Padmaja Joshi on @thenewshour AGENDA at 10:30 PM. | #CovidAlarmForKisan https://t.co/byLGkEBJiM",2021-04-21 16:16:00,1,0,CovidAlarmForKisan,,97442036,thenewshour
2674,covid,1384903754978369540,shivank_8mishra,Shivank Mishra,689,596,RT @abdullah_0mar: Hello sir @manojsinha_ .. My parents has 3000 sq foot vacant plot in Jammu city. They are ready to give to govt for any…,2021-04-21 16:16:00,0,19,,,"552842384,2427057066","abdullah_0mar,manojsinha_"
2675,covid,1384903754898722816,OliverMaaya,Oliver Maaya,269,2914,"RT @GovWOparanya: Today I paid a courtesy call on @WiperMovement Party Leader former Vice President Hon @skmusyoka at his Karen office.

We…",2021-04-21 16:16:00,0,4,,,"2420243478,2524922114,121041518","GovWOparanya,WiperMovement,skmusyoka"
2676,covid,1384903754730938369,anjanra05163720,anjan rai,1103,2974,"RT @AnshumanSail: IMPORTANT

Rajasthan Youth Congress has issued helpline number 7357472021 for assistance during COVID 19 pandemic.

You c…",2021-04-21 16:16:00,0,174,,,4824857510,AnshumanSail
2677,covid,1384903754697383936,YostUsher,Yost Usher,445,1373,"RT @wcpublichealth: Open COVID-19 vaccine appointments are still available for those who live/work in #WashtenawCounty!

➡️Schedule for TOM…",2021-04-21 16:16:00,0,4,WashtenawCounty,,69577137,wcpublichealth
2678,covid,1384903754487668736,santra_mounisha,Mounisha Santra,46,27,"RT @kewgardens: As a result of COVID-19, Kew has lost £15 million in vital revenue. This means everything we do, from plant conservation to…",2021-04-21 16:15:59,0,93,,,16543454,kewgardens
2679,covid,1384903754261188612,Anmol2923,Añmol,210,56,"RT @AnshumanSail: IMPORTANT

Rajasthan Youth Congress has issued helpline number 7357472021 for assistance during COVID 19 pandemic.

You c…",2021-04-21 16:15:59,0,174,,,4824857510,AnshumanSail
2680,covid,1384903754185576453,bolshevik1953,Kevin,814,1102,Thousands gather in Berlin to protest more Covid restrictions as parliament debates giving Merkel’s govt power to impose lockdowns https://t.co/idMFHem1b0,2021-04-21 16:15:59,0,0,,https://t.co/idMFHem1b0,,
2681,covid,1384903754068135937,AmitKum34336126,Amit. Kumar,125,2167,"RT @maya206: Families of Covid patients are unable to buy fabiflu with a prescription at any chemist for love or money. Yet here, the MP of…",2021-04-21 16:15:59,0,40,,,41048052,maya206
2682,covid,1384903753808089088,somya8963,Somya,1410,1001,RT @Princess_Renuu: #SalmanKhan  radhe will be first big bollywood movie to realease in theatre after the covid  to help financial crisis o…,2021-04-21 16:15:59,0,20,SalmanKhan,,1354993695368466432,Princess_Renuu
2683,covid,1384903753602588674,seaned75,Sean,1216,4999,RT @ClareCraigPath: Your chances of surviving COVID by age since the start of the pandemic. https://t.co/XXT5KhKcDe,2021-04-21 16:15:59,0,208,,,1302978006441492481,ClareCraigPath
2684,covid,1384903753447452676,erankism,Suryanarayana Murty Eranki,88,470,RT @suru27: @shubhfin @abhymurarka @VRtrendfollower @Vivek_Investor @arunbothra @safiranand The Chennai Corporation COVID helpline has been…,2021-04-21 16:15:59,0,18,,,"56009485,874575905129156608,90617218,2370650504,953496586834690048,76724591,57073389","suru27,shubhfin,abhymurarka,VRtrendfollower,Vivek_Investor,arunbothra,safiranand"
2685,covid,1384903753116041221,scousetrav77,Craig Trav,199,230,1992 to 2021 games have been moved by broadcasters for the purpose of money but since covid its all ok cos they have been moved so every fan can watch. 🤨 my original point is they move game pandemic or not to fit their own agenda. https://t.co/WyX1n9pIkT,2021-04-21 16:15:59,0,0,,https://t.co/WyX1n9pIkT,,
2686,covid,1384903752843415555,FDSRx,FDS Inc.,396,729,"Millions of Americans have received their COVID-19 vaccines, and community pharmacies played a huge part in that. But how has the vaccination effort impacted them? Join our webinar to find out!  #newerapharmacy #webinar #covid19vaccine https://t.co/SIuwsXgeME",2021-04-21 16:15:59,0,0,"newerapharmacy,webinar,covid19vaccine",https://t.co/SIuwsXgeME,,
2687,covid,1384903752369545219,abhishekcaroli,abhishek caroli,134,457,"RT @deepigoyal: Today, along with thousands of our restaurant partners, we just rolled out a “priority delivery for covid emergencies'' fea…",2021-04-21 16:15:59,0,97,,,72481380,deepigoyal
2688,covid,1384903751824285700,Jha_Amanji,अमन झा,115,323,"RT @ShashiTharoor: After waiting two days for a test appointment and another day &amp; a half for the results, I finally have confirmation: I’m…",2021-04-21 16:15:59,0,1508,,,24705126,ShashiTharoor
2689,covid,1384903751740317698,Aalap_Trivedi,Aalap Trivedi,182,591,"Seeing my Mom work tirelessly for more than a year with covid work and ICUs and also has to juggle dangerously low oxygen levels happening daily in hospital has made me sure she's the best superhero there is.

Government has failed us all",2021-04-21 16:15:59,0,0,,,,
2690,covid,1384903751471861766,inv_richrichard,BIG RICHARD,510,182,@PremierLacrosse @bryan_costabile Anyone got debts and bills to pay off during this COVID-19 pandemic 👀?,2021-04-21 16:15:59,0,0,,,"1050022144858607616,492641239","PremierLacrosse,bryan_costabile"
2691,covid,1384903751044108289,ShreyaseeDZ,ShreyaseeDZ 💙 D💫Blessings💙,37,74,"RT @thechitsDz: Thread of covid resources 
📍 BANGALORE",2021-04-21 16:15:59,0,68,,,1321847549544689664,thechitsDz
2692,covid,1384903750960263168,panicpixie_,Fiza Khan,47,343,RT @covidrtbot: Just tag @covidrtbot under any tweet asking for resources for COVID-19 and it'll automatically reply with a link to a large…,2021-04-21 16:15:59,0,305,,,"1380947525566263298,1380947525566263298","covidrtbot,covidrtbot"
2693,covid,1384903750951837704,AmanBaid8,Aman Baid,6,46,"Hello ,,,
As there is a critical situation in India 
One of my family friend is tested covid  
N right now there is no beds or oxygen available in the market or hospitals ...
As just wanted to know what the injection (remdesivir) is available so kindly help ...
#COVID19",2021-04-21 16:15:59,0,1,COVID19,,,
2694,covid,1384903750855364608,cerumol,Robert Stuart,4640,4233,RT @ClareCraigPath: Your chances of surviving COVID by age since the start of the pandemic. https://t.co/XXT5KhKcDe,2021-04-21 16:15:59,0,415,,,1302978006441492481,ClareCraigPath
2695,covid,1384903750846930948,21stShow,The 21st,2905,1194,"LIVE:
We’re speaking w @anthro_UIUC prof @KateClancy, @WUSTLphs research fellow @ResourcefulSqrl &amp; reporter @tarahaelle about a potential connection between the COVID-19 vax &amp; menstruation cycle changes.

Q’s? Call 800-222-9455
🔊 https://t.co/jc66iOdzKi
https://t.co/kEaYOow9By",2021-04-21 16:15:59,0,3,,"https://t.co/jc66iOdzKi,https://t.co/kEaYOow9By","225515528,14729597,3416267480,333388974,16931273","Anthro_UIUC,KateClancy,WUSTLphs,ResourcefulSqrl,tarahaelle"
2696,covid,1384903750616236037,saksivarnan,Saksi™,2733,627,"Spike in COVID cases: Daily PCR tests to be increased to 15,000 to counter rick!

While the country moves back to normalcy with Schools, Uni &amp; Companies re-opening #COVID19 cases are simultaneously increasing, making the next few weeks extremely crucial-Epidemiology Chief. #lka https://t.co/ah0E1Rvdt5",2021-04-21 16:15:59,0,0,"COVID19,lka",,,
2697,covid,1384903750314254337,CommonWho,WhoMurderedCommonSense,985,2422,RT @DailyExposeNews: INVESTIGATION- Did you know the U.K. Government are using psychological warfare to coerce and manipulate you into taki…,2021-04-21 16:15:58,0,132,,,1377921740718944262,DailyExposeNews
2698,covid,1384903750297526272,haryyaanvi,Armaan 💥 DC ☔,1345,514,"RT @SBhardwajBJP: In HP, Chief Minister and Cabinet Ministers would contribute  1-month salary towards the CM Covid Fund. Cheques will be h…",2021-04-21 16:15:58,0,5,,,758264216373518336,SBhardwajBJP
2699,covid,1384903750100439040,BARDA,BARDA,7797,150,"RT @CDCgov: Health Departments: You play an important role in teaching your community about #COVID19 vaccines.  
 
CDC's new toolkit has to…",2021-04-21 16:15:58,0,69,COVID19,,146569971,CDCgov
2700,covid,1384903750066786304,gladzmania,Gladys Sardino,298,400,"News from deaths, hospitals, bills, resignations, covid, etc",2021-04-21 16:15:58,0,0,,,,
2701,covid,1384903750058450952,Nandu_Bandhu_,Nandu_Bandhu_,628,381,"RT @iitstrasha: https://t.co/jFUb3GTdQr

ALL COVID RESOURCES IN MUMBAI",2021-04-21 16:15:58,0,268,,https://t.co/jFUb3GTdQr,1284480607188217856,iitstrasha
2702,covid,1384903749966213122,KingWaxx47,𝕿𝖗𝖎𝖕𝖕𝖎𝖓 𝕺𝖓 𝖂𝖆𝖃𝖃,102,140,"RT @AB__25: Kids: Was COVID-19 really that bad??

Me: https://t.co/FhRrJXnZkI",2021-04-21 16:15:58,0,15519,,,2529209872,AB__25
2703,covid,1384903749953589250,Kaif45928278,I'm an Indian,1,19,"RT @SHASHAN66105280: #cancelapboardexams2021@AudimulapSuresh
@ysjagan Sir please take care of Ap students sir we are in serious trouble sir…",2021-04-21 16:15:58,0,5,cancelapboardexams2021,,"1383081148025217026,2965511647","SHASHAN66105280,ysjagan"
2704,covid,1384903749920075777,AdnanAk82030830,Adnan Akhtar,2,8,"RT @cpimlliberation: Free vaccine for all!
Free healthcare for all! 
#COVID19BC #COVID",2021-04-21 16:15:58,0,35,"COVID19BC,COVID",,2255042234,cpimlliberation
2705,covid,1384903749592928257,mohammadyahay20,Muhammad Yahaya Gayya,254,653,RT @AHBNetwork: COVID-19 Finances Accountability Working Group in Nigeria has released its short video calling for accountability &amp; transpa…,2021-04-21 16:15:58,0,4,,,2584131073,AHBNetwork
2706,covid,1384903749156712449,akanshasethi8,Akansha🌸,3073,711,"Guys i have a talk with one pharma head of ranchi just now!

He has assured me to give real time update of covid medicines from tommorow to which supplier which drug he is giving 😀

Hope so he cooperate with us

#ranchi @shubhamgantayat @aksharya12",2021-04-21 16:15:58,15,8,ranchi,,"576270401,763067903449059330","shubhamgantayat,aksharya12"
2707,covid,1384903749131542528,DzSejal,Sejal🌻 | STANS DARSHAN RAVAL 💙,182,270,"RT @samridhiDZ: 1) https://t.co/GeVMIz5jS6
USE THIS TO FIND COVID LEADS EASILY ON TWITTER  !! It has info about availability of Beds /oxyge…",2021-04-21 16:15:58,0,13,,https://t.co/GeVMIz5jS6,1281634184654581760,samridhiDZ
2708,covid,1384903749064437762,rxxlistic,アンガダ,13,210,"RT @OttawaCitizen: U.S. the biggest source of COVID-19 brought into Canada, study finds https://t.co/z9fKDBxHwv https://t.co/FQqJEOVFuQ",2021-04-21 16:15:58,0,8,,https://t.co/z9fKDBxHwv,23655688,OttawaCitizen
2709,covid,1384903748582060043,IqbalNafees26,Md Nafees Iqbal,25,220,"RT @srivatsayb: Super Spreader Amit Shah has scheduled 3 Rallies in Bengal tomorrow.

Yesterday, Modi in his address gave a Task to 'Bal Mi…",2021-04-21 16:15:58,0,433,,,45261768,srivatsayb
2710,covid,1384903748519137284,Namitajadhav8,Nami,19,317,"RT @BackupBae: COVID AFTER EFFECTS:
I had been a victim of COVID+TYPHOID
A few mnths bk..n believe me Covid is real bad
Many get anxiety at…",2021-04-21 16:15:58,0,9,,,1280415972487081984,BackupBae
2711,covid,1384903748481429505,deputt,deputt #covidcon,69,142,"The primary endpoint (what the vaccines are meant to accomplish) is to lower your symptoms.

Sounds like just about every other drug on the market right?

https://t.co/oIbRx5oGng",2021-04-21 16:15:58,0,0,,https://t.co/oIbRx5oGng,,
2712,covid,1384903748414316547,BickerinBrattle,George Robertson,452,956,"Sweden Covid 19 epidemic seems to be drawing to a close.
Politicos/salacious press constantly attacking Sweden and are now misusing, statistically, case data.   The number of testing on Sweden has tripled since last year and doubled in the last few months.
https://t.co/ShQZAoDw6b https://t.co/TL9SIrgjf2",2021-04-21 16:15:58,0,0,,https://t.co/ShQZAoDw6b,,
2713,covid,1384903748212953090,JoseAHerreraR,The Murder of Clelia Spinas,3661,3138,RT @BolivarEnglish: Audio: Former Pfizer VP Speaks Out On Dangers Of mRNA Vaccines &amp; COVID Illusion - Michael Yeadon Interview…   https://t…,2021-04-21 16:15:58,0,3,,,73744649,BolivarEnglish
2714,covid,1384903748162629634,Rekhakhan_NBT,Rekha Khan,3018,124,"RT @TimesNow: #WATCH | Shilpa Sahu, DSP, Dantewada, Chhattisgarh, despite being pregnant, hits the streets to ensure that Covid norms are n…",2021-04-21 16:15:58,0,11,WATCH,,240649814,TimesNow
2715,covid,1384903747906809858,JoseAntiMafias,The Murder of Clelia Spinas,291,420,RT @BolivarEnglish: Audio: Former Pfizer VP Speaks Out On Dangers Of mRNA Vaccines &amp; COVID Illusion - Michael Yeadon Interview…   https://t…,2021-04-21 16:15:58,0,3,,,73744649,BolivarEnglish
2716,covid,1384903747772588034,carolJhedges,🐟carol hedges,24521,11072,"😬🇬🇧So after bending the tax rules for his #Brexiteer mate~ this was the outcome.
'I'm not apologising' says Crime Minister #BorisJohnson 
Everyone happy? Going to vote #Tory on May6th #LocalElections2021?
More fool you!
https://t.co/ItXv6H4Zj8 
#dysongate #thePM #PMQs #COVID",2021-04-21 16:15:58,9,7,"Brexiteer,BorisJohnson,Tory,LocalElections2021,dysongate,thePM,PMQs,COVID",https://t.co/ItXv6H4Zj8,,
2717,covid,1384903747667648513,iamsrikanth,SRIKANTH,131,88,"RT @BDUTT: You want a sense of how stretched, overworked, creaking, breaking our system is- 1400 COVID patients at single hospital in Surat…",2021-04-21 16:15:58,0,113,,,19929890,BDUTT
2718,covid,1384903747659251714,l4rgep3rv,hi ! ( ´∀｀),18,59,yooo i might be getting my covid vaccine on the 1st of may i'm so happy,2021-04-21 16:15:58,0,0,,,,
2719,covid,1384903747285958659,Sid_Naaz_lover,Naini,242,292,"RT @szarita: #COVID19 facility in Delhi ( Verified) 
If anyone is in need of Covid + beds Shorewala farms has been converted into a Covid F…",2021-04-21 16:15:58,0,121,COVID19,,18385491,szarita
2720,covid,1384903747260882947,Ramespatel10,Rames.patel,0,3,"RT @Mukeshias: Govt of Gujarat Public Appeal 

All Qualified Health Personnel &amp; Service Volunteers can join war against Corona ..

Report t…",2021-04-21 16:15:58,0,88,,,242770836,Mukeshias
2721,covid,1384903747172700161,swastik54680712,swastikpradhan,12,760,"RT @prasannavishy: Bharat Biotech says it has not only successfully indigenised the synthesis and manufacture of adjuvant, a key critical v…",2021-04-21 16:15:58,0,1178,,,29398579,prasannavishy
2722,covid,1384903747093114890,greenurlifenow,Bonnie,2243,1839,"RT @EvanLSolomon: So happy to get the vaccine today as the age category drops! I’m now on team #AstraZeneca. As my friend told me, 100 per…",2021-04-21 16:15:58,0,263,AstraZeneca,,180887271,EvanLSolomon
2723,covid,1384903746837176323,sara_costa99,Sara 🦐,559,273,"RT @keepthepazx3: back when i tested positive for CoVid, my depression/anxiety were really kicking my ass due to being isolated. my preciou…",2021-04-21 16:15:58,0,15324,,,286463195,keepthepazx3
2724,covid,1384903746778451968,centralscrutin2,central scrutinizer,140,112,@Heachy_1979 @shayler_bee The tragedy is that this poor soul is just the begining.....The numbers from postponements will far outweigh covid,2021-04-21 16:15:58,1,0,,,"487822984,1114811715227664385","Heachy_1979,shayler_bee"
2725,covid,1384903746728120321,RasheedHashim3,Rasheed Hashim,33,76,RT @oma_salam: Popular Front has decided to intensify its Covid volunteering to ensure humanitarian and medical relief to the affected and…,2021-04-21 16:15:58,0,71,,,951457110604197888,oma_salam
2726,covid,1384903746342293509,somya8963,Somya,1410,1001,"RT @AnasRadhe: Highest Pre release Business of Indian films Post Covid

1. #Radhe - 255 Cr
2. #Master - 200.92 Cr
3. #VakeelSaab - 175 Cr
4…",2021-04-21 16:15:58,0,12,"Radhe,Master,VakeelSaab",,1348103890982498305,AnasRadhe
2727,covid,1384903745859899393,indigo_bow,pek aka Dono R,219,295,"RT @VaxHuntersCan: [ON] 40+ YORK REGION

The Stouffeville Soccer City Drive Thru Vaccination Clinic has TONS of appointments NEXT WEEK.

ht…",2021-04-21 16:15:57,0,25,,,1373531468744552448,VaxHuntersCan
2728,covid,1384903745843208196,Ayushi_Darshan,Ayushi.drdz 💙 # D IS BEST 🥧💙,205,110,"RT @realRahul1408: If you're looking for a hospital bed in #Bangalore for a COVID patient, please call 108 and share the swab test ID if as…",2021-04-21 16:15:57,0,6,Bangalore,,1271482617603346432,realRahul1408
2729,covid,1384903745809563648,i_Drohi,Drohi - ReSSRection of the Rajput Warrior,1163,127,"@Remember2ndOct I'm good, thanks. I live in a maskless utopia on the other end, where covid ""doesn't exist"", and vaccines are abundant. 

Very sorry to see India in this state, and increasingly certain with this wave that this is a planned c-l-e-a-n-s-i-n-g exercise. 

Lets do the best we can",2021-04-21 16:15:57,1,0,,,1195102105347866624,Remember2ndOct
2730,covid,1384903745507627013,13febS,sayyed Faizaan Ali,313,312,RT @sputnikvaccine: BREAKING: The Gamaleya Center: Russia’s MOH analysis of 3.8 mn vaccinated shows #SputnikV efficacy is 97.6% in preventi…,2021-04-21 16:15:57,0,1345,SputnikV,,1293113010941296640,sputnikvaccine
2731,covid,1384903745419550721,Iamsandy_CR7,Sandyyy,817,1327,RT @_garrywalia: Delhi HC directs Centre to supply oxygen to hospitals for COVID-19 patients by whatever means its required,2021-04-21 16:15:57,0,244,,,2937934140,_garrywalia
2732,covid,1384903745130176512,DoTinPaanch,KartiK,56,581,RT @atulahuja_: Covid spread Becoz of kumbh not Iftar🤡 https://t.co/UDYwpASS0X,2021-04-21 16:15:57,0,100,,,1487431723,atulahuja_
2733,covid,1384903744949788673,LyndaE222,Lyndia Edwards,1962,814,"RT @Angus2442: The Headline. 'COVID-infected people arrive in B.C. from India as Trudeau ponders flight restriction'
Now the truth. Trudeau…",2021-04-21 16:15:57,0,1,,,3577980557,Angus2442
2734,covid,1384903744345804800,BiruDass,Biru Das🇮🇳,178,1856,"RT @MedhanshPrabha1: At least for the sake of my cousins, and my aunt. Ab bass Apka he Sahara hai, I don’t want to lose my relatives in thi…",2021-04-21 16:15:57,0,102,,,1018022178720309248,MedhanshPrabha1
2735,covid,1384903744345755654,anjanra05163720,anjan rai,1104,2974,"RT @drshamamohd: India reports nearly 3 lakh #covid cases &amp; 2,023 deaths in the last 24 hours. This is the first time deaths have crossed 2…",2021-04-21 16:15:57,0,189,covid,,941134694,drshamamohd
2736,covid,1384903744073121793,boysGotSwag,Aman D,28,377,"RT @surbhi_k_hak: Urgent SOS: Desperately need a hospital bed for my mother, 60, in Faridabad Sector-3. 

She suffers from cirrhosis &amp; has…",2021-04-21 16:15:57,0,225,,,2578352892,surbhi_k_hak
2737,covid,1384903743964160004,TusharP06931442,Tushar Patole,2,4,RT @AdvocateDipika: @nsitharaman🙏 #PMCBankVictims appeal-revival #PMCBank &amp;with Ur alluding abt cozy relations of @PMOIndia &amp; @RBI it's an…,2021-04-21 16:15:57,0,79,"PMCBankVictims,PMCBank",,"1259485534776262658,58243368,471741741,478432912","AdvocateDipika,nsitharaman,PMOIndia,RBI"
2738,covid,1384903743876042755,Marie123Julie,Julie 💙,1075,2323,"RT @carryonkeith: Now could we please have the same amount of public anger and media coverage about institutional racism, government corrup…",2021-04-21 16:15:57,0,891,,,1702593014,carryonkeith
2739,covid,1384903743813074948,octobergirlkrii,kriiiii..❤️,102,224,"RT @tharkian: Prayer Circle

                    🌎       🌎
           🌎                         🌎
                     
        🌍  covid fr…",2021-04-21 16:15:57,0,4,,,1367008569271353346,tharkian
2740,covid,1384903743523729409,rohangoingwild,Rohan Malik,264,1799,@deepigoyal Everyone has mobile and PDF report.. option to use AI and check the covid report along with the check box ? India is known to misuse 😒,2021-04-21 16:15:57,0,0,,,72481380,deepigoyal
2741,covid,1384903743209095170,dls707,Abhi,22,526,"RT @DrSimalSoin: Oxygen saturation can become the difference between home-care &amp; hospitalisation for COVID patients. 

Our amazing team @Aa…",2021-04-21 16:15:57,0,812,,,1962126390,DrSimalSoin
2742,covid,1384903743175643137,Alanalofgren,Alana Lofgren,83,129,"RT @NEWS1130: A nurse in #Abbotsford is begging people to do their part to limit the spread of COVID-19, saying the amount of death she’s s…",2021-04-21 16:15:57,0,39,Abbotsford,,71080496,NEWS1130
2743,covid,1384903743032934406,dramritaghosh,Amrita,525,413,After many days of consulting patient with COVID today I had a patient who was taking teleconsult for only for blood glucose control . I had to confirm twice that it was not COVID related . It felt good and normal . Simple pleasures.,2021-04-21 16:15:57,3,0,,,,
2744,covid,1384903742940712967,Evcoc54,Compasionate GOP,808,645,"RT @CBSMiami: #Florida reports 5,645 additional #COVID19 cases, 67 newly reported deaths, 2-week positivity rate=7.33%
Miami-Dade: 1,346 ne…",2021-04-21 16:15:57,0,14,"Florida,COVID19",,16334281,CBSMiami
2745,covid,1384903742856781826,HeavenlyMalbec,HeavenlyMalbec 🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧,2611,3004,"@NicolaSturgeon You’re LYING comparing the UK’s approach to COVID to buying the Flu vaccine. 
You have zero respect for the effort the UK vaccine Task Force &amp; Scientists put in. #ResignSturgeon #SNPout https://t.co/UIr5ki9Aqi",2021-04-21 16:15:57,0,0,"ResignSturgeon,SNPout",https://t.co/UIr5ki9Aqi,160952087,NicolaSturgeon
2746,covid,1384903742663938049,PBnrg,Piyu,11659,1809,"RT @_apyash: a 79 y/o covid patient in #ranchi needs the following 1. Immediately admit to the hospital with oxygen
2. Inj Pipzo 4.5 g TDS…",2021-04-21 16:15:57,0,46,ranchi,,1085066771910975493,_apyash
2747,covid,1384903742550597632,955plj,John David DeOliveira/Tuckahoe Program Podcast,12,0,"@NBCNightlyNews @NBCNews @CynthiaMcFadden Please don't support the COVAX program since it is run by the United Nations, a globalized organization. I can't understand why (in this case) Uganda can't just buy their own COVID-19 vaccines for people who want them instead of having it distributed like this program.",2021-04-21 16:15:57,0,0,,,"8839632,14173315,20166674","NBCNightlyNews,NBCNews,CynthiaMcFadden"
2748,covid,1384903742475091972,Aja02537920,Aja🇯🇲🇬🇧⚢,6264,3288,"Woman, 69, screams 'you're breaking my arm' as police make arrest https://t.co/4eNcmb1lcG via @MailOnline",2021-04-21 16:15:57,2,0,,https://t.co/4eNcmb1lcG,15438913,MailOnline
2749,covid,1384903742324191232,vijayinfo765,vijay Kumar,16,171,RT @dcramban: JUST IN - Awareness drive held by Police along with brave Banihal volunteers in town and Railway Station to make people cogni…,2021-04-21 16:15:57,0,6,,,1166268054856036353,dcramban
